Date,Open,High,Low,Closed,% Chg.,Change,Prev. Closed,Volume,Turnover
2007/05/02,7620.820000,7620.820000,7588.480000,7588.480000,-0.420000,-32.340000,0.000000,349715138,15521117629
2007/05/05,7533.110000,7565.040000,7318.790000,7327.450000,-2.730000,-205.660000,7533.110000,189355425,9250140418
2007/05/06,7327.450000,7340.420000,7258.330000,7319.820000,-0.100000,-7.630000,7327.450000,154573685,7484834230
2007/05/07,7319.820000,7383.860000,7257.200000,7313.190000,-0.090000,-6.630000,7319.820000,212681028,9925566726
2007/05/08,7313.190000,7389.960000,7308.350000,7389.480000,1.040000,76.290000,7313.190000,234893475,10751192692
2007/05/09,7465.280000,7465.280000,7443.780000,7443.780000,-0.290000,-21.510000,0.000000,229292884,10392885657
2007/05/12,7394.500000,7417.700000,7310.760000,7413.510000,0.260000,19.010000,7394.500000,211226453,10755542841
2007/05/13,7413.510000,7470.850000,7397.420000,7470.420000,0.770000,56.910000,7413.510000,257598846,13016018612
2007/05/14,7517.150000,7591.970000,7517.150000,7591.970000,1.000000,74.810000,0.000000,311083504,13198545361
2007/05/15,7545.880000,7592.910000,7508.830000,7546.770000,0.010000,0.890000,7545.880000,222831656,10668516938
2007/05/16,7546.770000,7608.840000,7520.110000,7560.370000,0.180000,13.600000,7546.770000,166390098,8502810547
2007/05/19,7560.370000,7709.600000,7557.000000,7709.560000,1.970000,149.190000,7560.370000,193608476,9747195043
2007/05/20,7709.560000,7753.600000,7694.210000,7734.520000,0.320000,24.960000,7709.560000,235884518,11699591605
2007/05/21,7734.520000,7793.150000,7714.290000,7784.630000,0.650000,50.110000,7734.520000,203907092,9964454256
2007/05/22,7784.630000,7799.410000,7689.640000,7720.960000,-0.820000,-63.670000,7784.630000,212736585,10471045942
2007/05/23,7720.960000,7726.650000,7632.720000,7709.250000,-0.150000,-11.710000,7720.960000,160877521,8209148509
2007/05/26,7709.250000,7778.000000,7696.740000,7745.270000,0.470000,36.020000,7709.250000,158050499,7509466624
2007/05/27,7745.270000,7747.260000,7646.870000,7667.920000,-1.000000,-77.350000,7745.270000,130828659,6202702848
2007/05/28,7667.920000,7673.470000,7569.730000,7589.110000,-1.030000,-78.810000,7667.920000,125990777,6533271499
2007/05/29,7589.110000,7589.740000,7392.550000,7419.100000,-2.240000,-170.010000,7589.110000,116777237,5668126228
2007/05/30,7419.100000,7495.430000,7346.290000,7492.660000,0.990000,73.560000,7419.100000,114977336,5457503740
2007/06/02,7492.660000,7522.780000,7313.630000,7342.180000,-2.010000,-150.480000,7492.660000,101401566,4571191685
2007/06/03,7342.180000,7461.320000,7332.270000,7450.980000,1.480000,108.800000,7342.180000,83539936,4004976301
2007/06/04,7450.980000,7480.290000,7356.560000,7359.050000,-1.230000,-91.930000,7450.980000,105639118,5316708521
2007/06/05,7359.050000,7392.360000,7286.870000,7356.270000,-0.040000,-2.780000,7359.050000,84322615,4065930302
2007/06/06,7362.960000,7364.660000,7307.750000,7362.960000,0.090000,6.690000,7356.270000,97855510,5118741304
2007/06/09,7362.960000,7454.290000,7352.630000,7452.710000,1.220000,89.750000,7362.960000,133286039,6212504286
2007/06/10,7452.710000,7483.070000,7365.070000,7375.730000,-1.030000,-76.980000,7452.710000,122350425,6155220883
2007/06/11,7375.730000,7375.730000,7123.330000,7172.570000,-2.750000,-203.160000,7375.730000,112458204,5190352932
2007/06/12,7172.570000,7172.570000,6983.470000,7075.500000,-1.350000,-97.070000,7172.570000,103775990,4923447622
2007/06/13,7075.500000,7138.640000,7022.940000,7074.510000,-0.010000,-0.990000,7075.500000,93270367,4178252419
2007/06/16,7074.510000,7074.510000,6827.180000,6861.800000,-3.010000,-212.710000,7074.510000,67893926,2801532546
2007/06/17,6974.460000,6990.340000,6777.500000,6974.460000,1.640000,112.660000,6861.800000,97300202,4046569157
2007/06/18,6974.460000,7004.950000,6864.840000,6870.600000,-1.490000,-103.860000,6974.460000,67051921,2464187599
2007/06/19,6870.600000,7043.040000,6864.180000,7038.160000,2.440000,167.560000,6870.600000,104308926,4089899912
2007/06/20,7038.160000,7093.860000,6984.310000,7022.050000,-0.230000,-16.110000,7038.160000,120316569,4897460184
2007/06/23,7022.050000,7071.260000,6958.280000,7067.540000,0.650000,45.490000,7022.050000,113489410,4753198531
2007/06/24,7067.540000,7120.700000,7033.820000,7120.700000,0.750000,53.160000,7067.540000,130921497,5717387199
2007/06/25,7102.150000,7143.470000,7069.530000,7102.150000,-0.260000,-18.550000,7120.700000,86165988,4018582490
2007/06/26,7102.150000,7178.650000,7093.590000,7111.550000,0.130000,9.400000,7102.150000,96483479,4569232218
2007/06/27,7111.550000,7114.490000,7005.130000,7011.160000,-1.410000,-100.390000,7111.550000,80548313,3406730872
2007/06/30,7011.160000,7028.740000,6922.930000,6969.720000,-0.590000,-41.440000,7011.160000,66351297,2901790184
2007/07/01,6900.500000,6900.500000,6872.760000,6900.500000,-0.990000,-69.220000,6969.720000,68024186,3566558410
2007/07/02,6900.500000,6977.720000,6893.130000,6947.790000,0.690000,47.290000,6900.500000,90162285,4309957050
2007/07/03,6947.790000,7004.780000,6936.320000,6989.170000,0.600000,41.380000,6947.790000,77599082,3773715718
2007/07/04,6989.170000,7170.790000,6989.170000,7168.700000,2.570000,179.530000,6989.170000,107761129,4414195592
2007/07/07,7168.700000,7369.990000,7156.500000,7315.500000,2.050000,146.800000,7168.700000,204021363,7622229748
2007/07/08,7315.500000,7339.020000,7250.030000,7312.580000,-0.040000,-2.920000,7315.500000,176035239,7390282029
2007/07/09,7235.170000,7340.530000,7223.750000,7235.170000,-1.060000,-77.410000,7312.580000,154282291,6385819164
2007/07/10,7235.170000,7297.840000,7216.410000,7293.370000,0.800000,58.200000,7235.170000,138671306,6228481510
2007/07/11,7293.370000,7464.530000,7293.370000,7451.380000,2.170000,158.010000,7293.370000,210413123,9296836673
2007/07/14,7451.380000,7559.020000,7447.000000,7535.340000,1.130000,83.960000,7451.380000,231365366,9687132652
2007/07/15,7535.340000,7539.820000,7375.270000,7463.780000,-0.950000,-71.560000,7535.340000,163578595,6788746434
2007/07/16,7463.780000,7476.250000,7402.510000,7445.500000,-0.240000,-18.280000,7463.780000,147402620,6068817500
2007/07/17,7445.500000,7476.980000,7378.140000,7427.030000,-0.250000,-18.470000,7445.500000,122329083,5293171518
2007/07/18,7427.030000,7502.180000,7397.660000,7501.560000,1.000000,74.530000,7427.030000,160263380,6947841756
2007/07/21,7501.560000,7528.940000,7474.180000,7503.320000,0.020000,1.760000,7501.560000,124222874,5423077477
2007/07/22,7503.320000,7507.150000,7390.910000,7391.900000,-1.480000,-111.420000,7503.320000,100159493,4646953932
2007/07/23,7391.900000,7448.200000,7381.880000,7436.670000,0.610000,44.770000,7391.900000,83694921,4061303660
2007/07/24,7436.670000,7570.450000,7417.410000,7570.420000,1.800000,133.750000,7436.670000,136666413,6357300736
2007/07/25,7570.420000,7633.750000,7549.020000,7633.540000,0.830000,63.120000,7570.420000,161542621,7566828072
2007/07/28,7633.540000,7636.130000,7533.870000,7548.750000,-1.110000,-84.790000,7633.540000,135543445,6310411759
2007/07/29,7548.750000,7601.280000,7527.190000,7593.560000,0.590000,44.810000,7548.750000,125689249,5680007235
2007/07/30,7506.450000,7506.450000,7494.500000,7506.450000,-1.150000,-87.110000,7593.560000,142993240,6987397968
2007/07/31,7534.050000,7543.530000,7491.590000,7534.050000,0.370000,27.600000,7506.450000,113467180,5481039609
2007/08/01,7534.050000,7566.090000,7491.110000,7538.940000,0.060000,4.890000,7534.050000,119407758,5377111702
2007/08/04,7538.940000,7583.150000,7527.200000,7581.370000,0.560000,42.430000,7538.940000,109985697,4931020800
2007/08/05,7581.370000,7641.040000,7561.820000,7630.110000,0.640000,48.740000,7581.370000,133771157,6473791494
2007/08/06,7630.110000,7716.800000,7619.200000,7703.840000,0.970000,73.730000,7630.110000,120962711,6216794256
2007/08/07,7703.840000,7775.580000,7700.850000,7750.700000,0.610000,46.860000,7703.840000,157192647,7854870023
2007/08/08,7750.700000,7750.700000,7683.830000,7715.620000,-0.450000,-35.080000,7750.700000,117249215,5708799174
2007/08/11,7715.620000,7731.210000,7655.340000,7710.970000,-0.060000,-4.650000,7715.620000,127789132,5309066258
2007/08/12,7710.970000,7832.560000,7703.110000,7804.760000,1.220000,93.790000,7710.970000,143375123,6372220137
2007/08/13,7804.760000,7946.200000,7802.650000,7945.940000,1.810000,141.180000,7804.760000,184490290,7980930302
2007/08/14,7929.690000,8006.690000,7895.520000,7929.690000,-0.200000,-16.250000,7945.940000,171566920,7663678289
2007/08/15,7900.880000,7952.510000,7870.100000,7900.880000,-0.360000,-28.810000,7929.690000,112622736,5545659747
2007/08/18,7913.150000,7918.800000,7822.930000,7913.150000,0.160000,12.270000,7900.880000,146463896,7583390644
2007/08/19,7913.150000,8042.530000,7913.150000,8000.420000,1.100000,87.270000,7913.150000,215169066,11156027659
2007/08/20,8000.420000,8081.970000,7969.140000,8075.370000,0.940000,74.950000,8000.420000,179035385,9385514592
2007/08/21,8074.430000,8158.940000,8058.620000,8074.430000,-0.010000,-0.940000,8075.370000,168851120,8930884635
2007/08/22,8074.430000,8092.670000,8013.440000,8089.090000,0.180000,14.660000,8074.430000,150114367,8039144128
2007/08/25,8089.090000,8132.810000,8048.330000,8096.620000,0.090000,7.530000,8089.090000,172370274,9168100447
2007/08/26,8096.620000,8143.770000,8077.250000,8132.490000,0.440000,35.870000,8096.620000,215249519,10699142204
2007/08/27,8132.490000,8139.840000,8086.450000,8115.830000,-0.200000,-16.660000,8132.490000,224681415,10700438556
2007/08/28,8115.830000,8201.530000,8111.680000,8162.820000,0.580000,46.990000,8115.830000,195053172,10063071944
2007/08/29,8226.970000,8247.850000,8138.550000,8226.970000,0.790000,64.150000,8162.820000,166261198,8685010598
2007/09/01,8073.320000,8310.040000,8067.890000,8073.320000,-1.870000,-153.650000,8226.970000,175234901,7956362393
2007/09/02,8073.320000,8084.820000,7807.470000,7987.690000,-1.060000,-85.630000,8073.320000,176198949,7542048078
2007/09/03,7987.690000,8026.390000,7888.090000,8017.540000,0.370000,29.850000,7987.690000,167510583,7804730160
2007/09/04,8017.540000,8017.540000,7869.470000,7878.700000,-1.730000,-138.840000,8017.540000,133219143,6069960624
2007/09/05,7878.700000,7902.740000,7800.170000,7853.660000,-0.320000,-25.040000,7878.700000,107337639,4647530862
2007/09/08,7853.660000,7981.800000,7837.320000,7977.100000,1.570000,123.440000,7853.660000,138378062,6017101777
2007/09/09,7977.100000,7989.510000,7910.880000,7928.630000,-0.610000,-48.470000,7977.100000,143030162,6060733814
2007/09/10,7928.630000,7980.750000,7905.990000,7966.150000,0.470000,37.520000,7928.630000,178726318,7452661133
2007/09/11,7966.150000,7974.630000,7791.130000,7799.540000,-2.090000,-166.610000,7966.150000,181544543,7916931266
2007/09/12,7799.540000,7849.850000,7726.570000,7807.870000,0.110000,8.330000,7799.540000,145798094,5764444031
2007/09/15,7817.040000,7871.120000,7798.710000,7817.040000,0.120000,9.170000,7807.870000,110695367,4198815916
2007/09/16,7817.040000,7818.640000,7735.540000,7773.030000,-0.560000,-44.010000,7817.040000,80308534,3451080470
2007/09/17,7773.030000,7831.310000,7767.130000,7825.030000,0.670000,52.000000,7773.030000,103097838,4432800573
2007/09/18,7825.030000,7880.100000,7813.820000,7873.330000,0.620000,48.300000,7825.030000,87591616,4124644278
2007/09/19,7873.330000,7939.420000,7863.830000,7885.520000,0.150000,12.190000,7873.330000,117685349,4768545578
2007/09/22,7885.520000,7909.140000,7847.320000,7879.460000,-0.080000,-6.060000,7885.520000,70077313,3255661270
2007/09/24,7861.530000,7890.730000,7824.470000,7861.530000,-0.230000,-17.930000,7879.460000,93132023,3996760267
2007/09/25,7910.000000,7930.280000,7910.000000,7910.000000,0.620000,48.470000,7861.530000,85796792,4060306702
2007/09/26,7910.000000,7953.420000,7896.990000,7929.710000,0.250000,19.710000,7910.000000,97235463,4005546228
2007/09/29,7868.920000,7949.260000,7816.980000,7868.920000,-0.770000,-60.790000,7929.710000,110798347,4425160796
2007/09/30,7833.420000,7833.420000,7774.960000,7833.420000,-0.450000,-35.500000,7868.920000,77211940,3257012256
2007/10/01,7833.420000,7862.670000,7793.320000,7847.640000,0.180000,14.220000,7833.420000,83911502,3873864967
2007/10/02,7847.640000,7867.090000,7800.590000,7845.280000,-0.030000,-2.360000,7847.640000,68122429,3053780290
2007/10/03,7845.280000,7867.330000,7729.450000,7765.170000,-1.020000,-80.110000,7845.280000,78294904,3278234146
2007/10/06,7765.170000,7767.110000,7683.190000,7697.240000,-0.870000,-67.930000,7765.170000,58932347,2468262491
2007/10/07,7724.120000,7742.050000,7681.910000,7724.120000,0.350000,26.880000,7697.240000,72663066,3188442234
2007/10/08,7724.120000,7771.610000,7713.850000,7752.280000,0.360000,28.160000,7724.120000,82955855,3425789456
2007/10/09,7810.660000,7827.100000,7741.660000,7810.660000,0.750000,58.380000,7752.280000,66133079,3253507169
2007/10/10,7810.660000,7912.550000,7803.000000,7912.450000,1.300000,101.790000,7810.660000,72670433,3364770383
2007/10/20,7912.450000,8126.660000,7912.450000,8114.610000,2.550000,202.160000,7912.450000,134338859,5421656064
2007/10/21,8114.610000,8191.970000,8091.570000,8122.570000,0.100000,7.960000,8114.610000,101128128,4451621888
2007/10/22,8122.570000,8207.060000,8065.780000,8186.700000,0.790000,64.130000,8122.570000,143354674,5518607360
2007/10/23,8186.700000,8281.560000,8156.760000,8183.310000,-0.040000,-3.390000,8186.700000,215501101,7448997376
2007/10/24,8183.310000,8219.200000,8126.490000,8209.230000,0.320000,25.920000,8183.310000,120160074,5055669248
2007/10/27,8209.230000,8364.510000,8202.040000,8364.510000,1.890000,155.280000,8209.230000,224130615,8150221824
2007/10/28,8364.510000,8418.900000,8330.760000,8397.970000,0.400000,33.460000,8364.510000,202598770,7914838528
2007/10/29,8397.970000,8558.150000,8391.960000,8551.070000,1.820000,153.100000,8397.970000,218053287,8022918144
2007/10/30,8551.070000,8646.630000,8452.340000,8485.110000,-0.770000,-65.960000,8551.070000,167756698,6980240896
2007/10/31,8485.110000,8652.270000,8450.480000,8621.450000,1.610000,136.340000,8485.110000,216677754,7120864768
2007/11/03,8621.450000,8817.870000,8621.450000,8811.400000,2.200000,189.950000,8621.450000,267241709,8523734016
2007/11/04,8811.400000,8874.400000,8754.570000,8868.610000,0.650000,57.210000,8811.400000,193127353,6951779840
2007/11/05,8868.610000,9001.120000,8822.210000,8868.580000,0.000000,-0.030000,8868.610000,183067472,7030112256
2007/11/06,8868.580000,9017.120000,8851.410000,9006.090000,1.550000,137.510000,8868.580000,207096883,7120986624
2007/11/07,9006.090000,9087.100000,8999.620000,9058.590000,0.580000,52.500000,9006.090000,256471685,8270633472
2007/11/10,9058.590000,9087.580000,8993.710000,9078.650000,0.220000,20.050000,9058.590000,230169315,8175973376
2007/11/11,9078.650000,9142.340000,8975.360000,9074.340000,-0.050000,-4.310000,9078.650000,195208030,7843483136
2007/11/12,9074.340000,9216.610000,9069.240000,9174.700000,1.110000,100.370000,9074.340000,157852997,6673507840
2007/11/13,9174.700000,9281.440000,9120.290000,9270.800000,1.050000,96.100000,9174.700000,170449365,8150616576
2007/11/14,9270.800000,9323.180000,9239.060000,9264.750000,-0.070000,-6.050000,9270.800000,172206131,8048596480
2007/11/17,9264.750000,9334.200000,9193.810000,9212.320000,-0.570000,-52.430000,9264.750000,175210735,7289040896
2007/11/18,9212.320000,9235.370000,9114.470000,9135.100000,-0.840000,-77.220000,9212.320000,146447214,6932185088
2007/11/19,9135.100000,9261.250000,9110.680000,9261.250000,1.380000,126.150000,9135.100000,231338680,9397834752
2007/11/20,9261.250000,9433.720000,9253.200000,9419.410000,1.710000,158.160000,9261.250000,282512771,10754479104
2007/11/21,9419.410000,9525.510000,9391.970000,9518.870000,1.060000,99.460000,9419.410000,280110377,10652782592
2007/11/24,9518.870000,9668.240000,9517.590000,9633.390000,1.200000,114.520000,9518.870000,267943387,11318885376
2007/11/25,9633.390000,9686.160000,9532.910000,9649.930000,0.170000,16.540000,9633.390000,222604226,9298301952
2007/11/26,9649.930000,9687.580000,9453.780000,9565.230000,-0.880000,-84.700000,9649.930000,208233882,8728135680
2007/11/27,9565.230000,9565.230000,9351.120000,9367.870000,-2.060000,-197.360000,9565.230000,181335695,7527766528
2007/11/28,9367.870000,9474.200000,9301.340000,9464.400000,1.030000,96.530000,9367.870000,169156314,7029624832
2007/12/01,9464.400000,9526.740000,9391.040000,9483.530000,0.200000,19.130000,9464.400000,125918405,5488079360
2007/12/02,9483.530000,9535.930000,9437.630000,9530.840000,0.500000,47.310000,9483.530000,193919601,7325472256
2007/12/03,9530.840000,9728.680000,9519.740000,9717.440000,1.960000,186.600000,9530.840000,309189372,10402888704
2007/12/04,9717.440000,9796.990000,9708.520000,9778.980000,0.630000,61.540000,9717.440000,281051111,11297231872
2007/12/05,9778.980000,9916.950000,9762.420000,9892.020000,1.160000,113.050000,9778.980000,230454842,10399448064
2007/12/08,9892.020000,10179.110000,9884.440000,10108.550000,2.190000,216.530000,9892.020000,230408291,10251661312
2007/12/09,10108.550000,10207.640000,9975.160000,10031.710000,-0.760000,-76.850000,10108.550000,180264423,8038618112
2007/12/10,10031.710000,10282.090000,10025.190000,10281.300000,2.490000,249.590000,10031.710000,200953732,7621830656
2007/12/11,10281.300000,10799.550000,10281.300000,10799.400000,5.040000,518.100000,10281.300000,332371715,14050564096
2007/12/12,10799.400000,11031.440000,10620.120000,11022.650000,2.070000,223.250000,10799.400000,394244511,16463518720
2007/12/15,11022.650000,11074.720000,10901.930000,10928.920000,-0.850000,-93.730000,11022.650000,278578735,11351761920
2007/12/16,10928.920000,11060.540000,10830.350000,11045.630000,1.070000,116.720000,10928.920000,230281976,9419013120
2007/12/17,11045.630000,11370.780000,11044.160000,11349.990000,2.760000,304.360000,11045.630000,270018341,11727726592
2007/12/24,11349.990000,11870.920000,11349.990000,11606.340000,2.260000,256.350000,11349.990000,314982858,14351691776
2007/12/25,11606.340000,11638.140000,11340.040000,11396.280000,-1.810000,-210.060000,11606.340000,260911772,11623391232
2007/12/26,11396.280000,11542.610000,11318.400000,11415.300000,0.170000,19.020000,11396.280000,177234246,8086319104
2007/12/29,11415.300000,11475.500000,11262.230000,11456.880000,0.360000,41.580000,11415.300000,158969456,7717384704
2007/12/30,11456.880000,11462.720000,11226.930000,11246.850000,-1.830000,-210.030000,11456.880000,164690084,8392920576
2007/12/31,11246.850000,11317.950000,11096.910000,11175.960000,-0.630000,-70.890000,11246.850000,168609606,7714235392
2008/01/01,11175.960000,11241.530000,10841.770000,10842.240000,-2.990000,-333.710000,11175.960000,155515799,6329940480
2008/01/02,10842.240000,10946.240000,10547.750000,10892.640000,0.460000,50.390000,10842.240000,200851817,8086020608
2008/01/05,10892.640000,11433.120000,10888.770000,11416.490000,4.810000,523.850000,10892.640000,278363907,11910535168
2008/01/06,11416.490000,11736.570000,11416.490000,11712.580000,2.590000,296.100000,11416.490000,313661629,14062696448
2008/01/07,11712.580000,11794.080000,11570.820000,11661.890000,-0.430000,-50.700000,11712.580000,302078357,13940124672
2008/01/08,11661.890000,11735.010000,11545.070000,11596.290000,-0.560000,-65.600000,11661.890000,249116510,12313911296
2008/01/09,11596.290000,11676.470000,11332.490000,11643.180000,0.400000,46.890000,11596.290000,255063127,11967427584
2008/01/12,11643.180000,11897.370000,11638.770000,11895.470000,2.170000,252.290000,11643.180000,305110655,13370055680
2008/01/13,11895.470000,11964.660000,11737.520000,11746.690000,-1.250000,-148.790000,11895.470000,368803940,13687657472
2008/01/14,11746.690000,11812.350000,11596.400000,11767.820000,0.180000,21.130000,11746.690000,294717575,12243043328
2008/01/15,11767.820000,11961.200000,11766.310000,11796.650000,0.240000,28.830000,11767.820000,326110710,14283540480
2008/01/16,11796.650000,11796.650000,11539.110000,11543.980000,-2.140000,-252.670000,11796.650000,258142771,10882767872
2008/01/19,11543.980000,11591.980000,11384.320000,11559.450000,0.130000,15.480000,11543.980000,260064970,10221888512
2008/01/20,11559.450000,11561.390000,10619.250000,10697.880000,-7.450000,-861.580000,11559.450000,314442697,12806267904
2008/01/21,10697.880000,10753.760000,10188.640000,10338.090000,-3.360000,-359.790000,10697.880000,382360991,14372333568
2008/01/22,10338.090000,10338.090000,9323.330000,9338.540000,-9.670000,-999.550000,10338.090000,196064842,8938788864
2008/01/23,9338.540000,10104.580000,9183.840000,9360.440000,0.230000,21.900000,9338.540000,401737503,15502763008
2008/01/26,9360.440000,9587.300000,9217.850000,9432.490000,0.770000,72.050000,9360.440000,253123151,9242000384
2008/01/27,9432.490000,9831.940000,9366.490000,9789.070000,3.780000,356.580000,9432.490000,185789116,7377680896
2008/01/28,9789.070000,9812.140000,9310.090000,9389.520000,-4.080000,-399.560000,9789.070000,198498841,7711919104
2008/01/29,9389.520000,9554.880000,9356.790000,9545.130000,1.660000,155.610000,9389.520000,139252702,5529667584
2008/01/30,9545.130000,9738.690000,9525.440000,9675.020000,1.360000,129.890000,9545.130000,219945777,8488873472
2008/02/02,9675.020000,9898.410000,9599.270000,9633.690000,-0.430000,-41.320000,9675.020000,235446090,8901514240
2008/02/03,9633.690000,9716.020000,9607.590000,9653.820000,0.210000,20.130000,9633.690000,131308024,5807156224
2008/02/04,9653.820000,9760.190000,9594.290000,9747.270000,0.970000,93.450000,9653.820000,140707961,6334206976
2008/02/05,9747.270000,9815.310000,9644.900000,9775.470000,0.290000,28.200000,9747.270000,149603333,6641697280
2008/02/06,9775.470000,9789.130000,9377.090000,9484.410000,-2.980000,-291.060000,9775.470000,220541365,8051615744
2008/02/09,9484.410000,9495.350000,9073.120000,9134.130000,-3.690000,-350.280000,9484.410000,138376421,5236307456
2008/02/10,9134.130000,9134.130000,8893.660000,8919.030000,-2.350000,-215.100000,9134.130000,183941840,6612150272
2008/02/11,8919.030000,9064.040000,8826.390000,8836.440000,-0.930000,-82.590000,8919.030000,138114932,5283548672
2008/02/12,8836.440000,9149.710000,8836.440000,9143.360000,3.470000,306.920000,8836.440000,140726282,5186601984
2008/02/13,9143.360000,9239.270000,9067.830000,9185.070000,0.460000,41.700000,9143.360000,156301248,5591173632
2008/02/16,9185.070000,9486.060000,9157.550000,9486.050000,3.280000,300.980000,9185.070000,146836642,5744629760
2008/02/17,9486.050000,9672.520000,9471.980000,9578.290000,0.970000,92.240000,9486.050000,178873930,7121233408
2008/02/18,9578.290000,9744.530000,9533.860000,9739.070000,1.680000,160.780000,9578.290000,280098034,9451035648
2008/02/19,9739.070000,9896.730000,9703.050000,9838.200000,1.020000,99.140000,9739.070000,185246784,7931859968
2008/02/20,9838.200000,10127.100000,9835.300000,10127.100000,2.940000,288.900000,9838.200000,199674782,8819502080
2008/02/23,10127.100000,10378.300000,10127.100000,10336.060000,2.060000,208.960000,10127.100000,255908346,10317920256
2008/02/24,10336.060000,10336.060000,10074.470000,10121.230000,-2.080000,-214.830000,10336.060000,232386887,8717229056
2008/02/25,10121.230000,10352.250000,10062.380000,10351.030000,2.270000,229.800000,10121.230000,235230652,8941819904
2008/02/26,10351.030000,10388.310000,10254.550000,10278.410000,-0.700000,-72.620000,10351.030000,246821882,9557057536
2008/02/27,10278.410000,10317.560000,10144.570000,10291.470000,0.130000,13.070000,10278.410000,196333406,7393799168
2008/03/01,10291.470000,10292.430000,10043.400000,10177.910000,-1.100000,-113.570000,10291.470000,179579298,7313693184
2008/03/02,10177.910000,10189.290000,9844.840000,9871.140000,-3.010000,-306.770000,10177.910000,171866834,7016460288
2008/03/03,9871.140000,9968.830000,9743.800000,9837.630000,-0.340000,-33.510000,9871.140000,133527891,5816317952
2008/03/04,9837.630000,10054.830000,9837.630000,10030.040000,1.960000,192.410000,9837.630000,128179015,5884610048
2008/03/05,10030.040000,10139.760000,9949.460000,9984.580000,-0.450000,-45.460000,10030.040000,149366596,7235322880
2008/03/08,9984.580000,10005.290000,9862.870000,9918.390000,-0.660000,-66.200000,9984.580000,116814415,5047279616
2008/03/09,9918.390000,9997.020000,9819.920000,9834.410000,-0.850000,-83.970000,9918.390000,91822134,4239727104
2008/03/10,9834.410000,9900.250000,9666.580000,9770.530000,-0.650000,-63.880000,9834.410000,133142798,5074267648
2008/03/11,9770.530000,9905.860000,9757.290000,9905.850000,1.380000,135.320000,9770.530000,102726153,4598922752
2008/03/12,9905.850000,10084.020000,9875.840000,9891.800000,-0.140000,-14.050000,9905.850000,159030677,7143109120
2008/03/15,9891.800000,9892.860000,9674.920000,9695.720000,-1.980000,-196.080000,9891.800000,92561655,3896935680
2008/03/16,9695.720000,9748.580000,9615.850000,9657.930000,-0.390000,-37.790000,9695.720000,127215085,5285912576
2008/03/17,9657.930000,9711.910000,9446.520000,9455.130000,-2.100000,-202.800000,9657.930000,106228311,4652339200
2008/03/18,9455.130000,9571.660000,9433.030000,9540.730000,0.910000,85.610000,9455.130000,95840647,4075019008
2008/03/19,9540.730000,9635.900000,9481.480000,9488.850000,-0.540000,-51.880000,9540.730000,143920177,5448407040
2008/03/22,9488.850000,9488.850000,9329.270000,9421.880000,-0.710000,-66.970000,9488.850000,68145305,2626191104
2008/03/23,9421.880000,9455.030000,9327.010000,9386.000000,-0.380000,-35.880000,9421.880000,57319042,2463004160
2008/03/24,9386.000000,9392.990000,9246.180000,9370.840000,-0.160000,-15.160000,9386.000000,70849681,2977592832
2008/03/25,9370.840000,9509.800000,9370.840000,9506.900000,1.450000,136.060000,9370.840000,111753266,5085630464
2008/03/26,9506.900000,9567.690000,9404.010000,9418.320000,-0.930000,-88.590000,9506.900000,97909148,5176090112
2008/03/29,9418.320000,9422.440000,9160.270000,9170.760000,-2.630000,-247.560000,9418.320000,73871033,3370802432
2008/03/30,9170.760000,9170.760000,8940.940000,9051.370000,-1.300000,-119.390000,9170.760000,100511402,4463519232
2008/03/31,9051.370000,9185.150000,9051.370000,9134.990000,0.920000,83.620000,9051.370000,95354299,4146885888
2008/04/01,9134.990000,9169.670000,9069.730000,9126.070000,-0.100000,-8.920000,9134.990000,85063513,3700271360
2008/04/02,9126.070000,9419.220000,9116.310000,9367.520000,2.650000,241.450000,9126.070000,149409558,6340641792
2008/04/05,9181.210000,9424.640000,9181.210000,9408.810000,2.480000,227.600000,9181.210000,146731529,6533738496
2008/04/06,9408.810000,9456.170000,9298.880000,9307.060000,-1.080000,-101.740000,9408.810000,134655941,5972459008
2008/04/07,9307.060000,9410.450000,9194.240000,9410.180000,1.110000,103.110000,9307.060000,114317261,5396387840
2008/04/08,9410.180000,9495.070000,9391.060000,9423.580000,0.140000,13.400000,9410.180000,125628857,5835449344
2008/04/09,9423.580000,9501.720000,9365.390000,9501.720000,0.830000,78.140000,9423.580000,95129607,4605459968
2008/04/12,9501.720000,9566.320000,9491.310000,9552.630000,0.540000,50.920000,9501.720000,116383388,5411760128
2008/04/13,9552.630000,9570.820000,9489.130000,9562.230000,0.100000,9.590000,9552.630000,128709238,5196231168
2008/04/14,9562.230000,9621.220000,9535.740000,9604.200000,0.440000,41.970000,9562.230000,119717761,5191472640
2008/04/15,9604.200000,9645.640000,9511.140000,9522.930000,-0.850000,-81.260000,9604.200000,126747009,5309190144
2008/04/16,9522.930000,9661.660000,9522.930000,9630.370000,1.130000,107.440000,9522.930000,169444199,6960848384
2008/04/19,9630.370000,9692.360000,9494.270000,9497.160000,-1.380000,-133.210000,9630.370000,192952355,8480496128
2008/04/20,9497.160000,9522.790000,9295.100000,9521.610000,0.260000,24.460000,9497.160000,190966110,8262696960
2008/04/21,9521.610000,9670.170000,9521.610000,9638.790000,1.230000,117.180000,9521.610000,278841284,10494303232
2008/04/22,9638.790000,9693.000000,9596.120000,9692.960000,0.560000,54.170000,9638.790000,236692769,9507433472
